04137995000198,4851,GUARA - AGENCIA DE VIAGENS E TURISMO,GUARATUR
04138872000171,4852,CASA DOS COMPRESSORES,CASA DOS COMPRESSORES
04139885000165,4853,MORADA DA LAGOA IMÓVEIS,MORADA DA LAGOA IMÓVEIS
04140381000165,4854,NELIO AUGUSTO IANTAS,MOVEIS GERAIS
04140585000104,4855,A & W COMERCIO DE MAQUINAS E EQUIPAMENTOS INDUSTRIAIS,A & W COMERCIO DE MAQUINAS E EQUIP INDUSTRIAIS
04141326000513,4856,A. A. S. MÓVEIS- ULTRA MÓVEIS,ULTRA MÓVEIS
04296023000308,4856,ULTRA MÓVEIS,ULTRA MÓVEIS
08868510000197,4856,A.W.S. COMERCIO DE MOVEIS,ULTRA MÓVEIS
04141383000500,4857,H.M.C. CALÇADOS,MASTER SHOP
04142289000134,4858,WORLD CHECK DO BRASIL ASSESSORIA EMPRESARIAL,WORD CHECK
04142379000125,4859,TOLDOS SIGMA,TOLDOS SIGMA
04142632000140,4860,JM COMERCIO E SERVICOS DE CELULARES,DIGITAL VIP CELULARES
04142898000193,4861,JACIMAD INDUSTRIA E COMERCIO DE MOVEIS,JACIMAD
04143007000113,4862,DI MARTA,DI MARTA
04143380000174,4863,MONTE CARLO JÓIAS,MONTE CARLO JÓIAS
04143881000150,4864,ARCADA ASSISTÊNCIA ODONTOLÓGICA,ARCADA ASSISTÊNCIA ODONTOLÓGICA
04144451000153,4865,LUCYANA CARVALHO OQUENDO,SAT CELL
04144819000183,4866,P. V. DA SILVA ME,CASA DAS IMPRESSORAS
05606101000124,4866,P.E. DAS IMPRESSORAS,CASA DAS IMPRESSORAS
71502116000177,4866,CASA DAS IMPRESSORAS,CASA DAS IMPRESSORAS
04144870000195,4867,COMERCIAL DE UTILIDADES E PRESENTES,ASTRAL PRESENTES
08949104000159,4867,ASTRAL PRESENTES,ASTRAL PRESENTES
04144916000176,4868,EMPORIO DO SONO COLCHOES,EMPORIO DO SONO
04144970000111,4869,VENUS CALCADOS E ACESSORIOS LIMITADA,VENUS CALCADOS E ACESSORIOS LIMITADA
04148015000152,4870,SANDRELY FERRAZ FERREIRA - ME,CASA BAIANA
04149400000114,4871,FUTURA AUTOMAÇÃO E SISTEMAS,FUTURA AUTOMAÇÃO E SISTEMAS
04149656000121,4872,PAULO RIBEIRO LEMES & CIA,PAULLA MOVES
04150054000194,4873,BAHIAINVEST INVESTIMENTOS TURISTICOS,BAHIAINVEST - PESTANA HOLIDAY CLUB
04153222000286,4874,PLANET VENDAS COMERCIAL E PRESTACAO DE SERVICOS,MAXI COMPRA
04153222000103,4874,PLANET VENDAS COMERCIAL E PRESTAÇÃO DE SERV.,PLANET VENDAS
04153257000215,4875,FLORENCE VEÍCULOS,FLORENCE VEÍCULOS
04153257000134,4875,FLORENCE VEICULOS,FLORENCE VEICULOS
04153373000153,4876,BABY LAR,BABY LAR
04153506000191,4877,COMERCIAL E DISTRIBUIDORA PAULISTANO,COMERCIAL E DISTRIBUIDORA PAULISTANO
04153665000196,4878,FIXNET SERVICOS E COMERCIO,FIXNET SERVICOS E COMERCIO
04154653000186,4879,ELETRORADIO TELEFONIA,ELETRORADIO TELECOM
04155271000177,4880,COLORTEL COMÉRCIO E ASSESSORIA TÉCNICA,COLORTEL COMÉRCIO E ASSESSORIA TÉCNICA
04155749000169,4881,NISSEI COMERCIO E IMPORTACAO,NISSEI MÁQUINAS
04155909000170,4882,REFRINORTE REFRIGERAÇÃO,REFRINORTE REFRIGERAÇÃO
04155926000379,4883,PRESS ROUPAS E ACESSORIOS,AGAIN
04156337000143,4884,MORRISON E CIA,MORRISON
04158241000114,4885,RUY PINHEIRO IMOVEIS,RUY PINHEIRO  IMOVEIS
04159149000179,4886,TERESA APARECIDA DOSNTOS - ME,AUTO ESCOLA TOCANTINS
04159178000130,4887,FUNIBER,FUNIBER
04159186000420,4888,BAIA CELL,BASIA CELL
04159186000187,4888,C.R.M. FIGUEIROS,BAIA CENTER
04159562000133,4889,PHILCO,PHLICO
04159727000177,4890,INSTITUTO MACAPAENSE DE ENSINO SUPERIOR,IMMES
04159819000157,4891,SILVEIRA COMERCIO,RN INFORMATICA
04254990000145,4891,ALTEC ALAGOAS TECNOLOGIA DE COMPUTADORES,RN INFORMATICA
04160825000124,4892,COSTA MAGRI & SILVA,GSAT SYSTEM
04160872000178,4893,MOTOGARÇAS COMERCIO E PARTICIPAÇÕES,MOTOGARÇAS COMERCIO E PARTICIPAÇÕES
04161118000152,4894,ADAC ASSESSORIA E CONSULTORIA,TIM BRASILES
04161746000308,4895,EMIS COMERCIO DE ELETRONICOS E TEF CELULAR,UAU
04161746000480,4895,EMIS COMERCIO DE ELETRONICOS E TEL CELULAR,UAU
04162784000539,4896,CMBERRNI VEICULOS,CALTABIANO
04162874000104,4897,R MOTOS,REVEMAR MOTO CENTER
04162874000287,4897,R MOTOS,REVEMAR MOTO CENTER
04162874000368,4897,R MOTOS,REVEMAR MOTO CENTER
04164139000121,4898,MAAP - COMUNICAÇÃO ASSESSORIA E MARKETING,MAAP ASSESSORIA E MARKETING
04165673000152,4899,CLEYTON COELHO,AUTO ESCOLA OPÇÃO
04166563000105,4900,FM COMÉRCIO DE COMBUSTIVEIS,BABI AUTO POSTO
04168564000199,4901,MERIDIANO FIDC MULTISEGMENTOS-AUDAC,AUDAC
47679824000101,4901,AUDAC SERVICOS ESPECIALIZADOS DE COBRANCAS E ATENDIMENTO,AUDAC
04169280000206,4902,MARCODIESEL IMPORTAÇÃO E EXPORTAÇÃO,MARCODIESEL
04169366000140,4903,ASCOBOM-ASSOC. SERVIDORES CORPO DE BOMBEIROS E PM,ASCOBOM
04169709000176,4904,OTO TECNICA COMERCIO,OTO TECNICA COMERCIO
04169843000509,4905,CCE DO BRASIL,CCE
04169843000177,4905,CEMAZ INDUSTRIA ELETRÔNICA DA AMAZÔNIA,CCE
04169843001300,4905,CEMAZ INDUSTRIA ELETRONICA DA AMAZONIA,CCE DA AMAZÔNIA
04169843001491,4905,CEMAZ INDUSTRIA ELETRONICA DA AMAZONIA,CCE AMAZONAS
04170063000147,4906,MHZ INFORMATICA E SERVIÇOS,MHZ INFORMATICA E SERVIÇOS
04170652000125,4907,EUSTAQUIO LOPES DE MELO,EUSTAQUIO LOPES DE MELO
04171129000113,4908,JOÃO FERREIRA SILVA,PICK UP TOTAL
04171205000190,4909,VIVA PLANO DEUDE,VIVA PLANO DEUDE
04171285000184,4910,ELETRONICA CENTER TEC,ELETRÔNICA CENTER TEC
04171567000181,4911,SHARP,SHARP DO BRASIL INDÚSTRIA DE EQUIPAMENTOS ELET
04171567003288,4911,SHARP DO BRASIL IND DE EQUIPAMENTOS ELETRONICOS,SHARP DO BRASIL
04172213000151,4912,COMPANHIA PIRATININGA DE FORÇA E LUZ,CPFL
04172259000170,4913,BION DIAGNOSTICO POR IMAGEM,BION
04172407000157,4914,TEREZA MARIA DE OLIVEIRA GAMA,FOTO GAMA
04174451000104,4915,ELETRONICA DIGITAFLEX,ELETRONICA DIGITAL
04174786000114,4916,RANA COMERCIAL,RANA CELULAR
04175228000173,4917,CENTRO DE FORMAÇÃO DE CONDUTORES SÃO LUIS,CFC
04175801000149,4918,CARLOS AUGUSTO MARQUES - ME,SIRMAQ
04175844000124,4919,SUNTECH SUPPLIES INDUSTRIA E COMERCIO DE PRODUTOS OTICOS E ESPORTIVOS,HB
04176555000140,4920,MAX SERRALHERIA,MAX SERRALHERIA
04176689000241,4921,ENVISON IND. DE PRODUTOS ELETRONICOS,AOC DO BRASIL
04176689000322,4921,ENVISION INDÚSTRIA DE PRODUTOS ELETRÔNICOS,AOC EYES VALUE
04176689000160,4921,ENVISION INDUSTRIA DE PRODUTOS ELETRONICOS,AOC EYES VALUE
04176770000140,4922,TECBRIL INDÚSTRIA QUIMICA,TECBRIL
04177119000195,4923,RAINHA DAS MALHADEIRAS,RAINHA DAS MALHADEIRAS
04177561000111,4924,PAULIDENT,PAULIDENT
04178267000124,4925,REILLA SHOP COMÉRCIO E REPRESENTAÇÕES,REILLA SHOP COMÉRCIO INFORMÁTICA / INFOSINGS
04179340000182,4926,DIGITAL SERVICE ASSIST. TÉC. AUTORIZADA,DIGITAL SERVICE
04412633000168,4926,THIAGO FERREIRA NOGUEIRA E CIA,DIGITAL SERVICE
06223750000109,4926,DIGITAL SERVICE  PEÇAS E SERVIÇOS,DIGITAL SERVICE
07585084000111,4926,DIGITAL SERVICE TELECOMUNICACOES,DIGITAL SERVICE
07772298000105,4926,DIGITAL SERVICE COM E SERV ELETRONICOS,DIGITAL SERVICE
08244803000101,4926,TURCATTO & TURCATTO COMERCIO E SERCICO,DIGITAL SERVICE
04180279000274,4927,EVADIN  INDUSTRIAS AMAZONIA ,EVADIN
04180279000193,4927,EVADIN INDUSTRIAS AMAZONIA,AIKO (EVADIN)
04180279000355,4927,EVADIN INDUSTRIA AMAZONIA,MITSUBISHI ( AUDIO E VIDEO)
04180279000436,4927,EVADIN INDUSTRIAS AMAZONIA SOCIEDADE ANONIMA,EVADIN
61000410000127,4927,EVADIN INDUSTRIA E COMERCIO,EVADIN
04180479000146,4928,SO MOLEZA COMERCIO DE CALCADOS E CONFECCOES EM GERAL,SO MOLEZA CALCADOS
04180940000160,4929,GRAUS COMÉRCIO E SERVIÇOS,GRAIS
04181007000108,4930,COMUNIDADE TERAPEUTICA REVIVER,COMUNIDADE TERAPEUTICA REVIVER
04181089000190,4931,MARCENARIA ROZENDO,MARCENARIA ROZENDO
04181516000130,4932,FUNDACAO DESEMBARGADOR FRANCISCO GOMES DE ARUJO,FDFG
04181945000108,4933,OXILAR COMERCIO DE PRODUTOS HOSPITALARES,OXILAR COMERCIO DE PRODUTOS HOSPITALARES
04182760000118,4934,CENTRO DE ESTUD. AVANCADOS FORMACAO INTEGRADA,CEAFI CAPACITACAO PROFISSIONAL E POS-GRADUACAO
04182855000131,4935,BULLET PROMOÇÕES,BULLET PROMOÇÕES
04182861002566,4936,PHILIPS DA AMAZONIA INDUSTRIA ELETRONICA,PHILIPS
04182861000431,4936,PHILIPS DA AMAZONIA INDUSTRIA ELETRONICA,PHILIPS
04182861000199,4936,PHILIPS DA AMAZONIA INDUSTRIA ELETRONICA,PHILIPS
04182861000350,4936,PHILIPS DA AMAZONIA INDUSTRIA ELETRONICA,PHILIPS
61086336014910,4936,PHILIPS DO BRASIL,PHILIPS
61086336001932,4936,PHILIPS DO BRASIL,PHILIPS DO BRASIL
61086336001509,4936,PHILIPS DO BRASIL,PHILIPS
61086336009674,4936,PHILIPS DA AMAZONIA IND ELETRONICA,PHILIPS
61086336000103,4936,PHILIPS DO BRASIL,PHILIPS
61086336014406,4936,PHILIPS DO BRASIL,WALITA
04183542000106,4937,ARARA AZUL PISCINAS,ARARA AZUL PISCINAS
04184779000101,4938,BANCO IBI- BANCO MULTIPLO (IBIBANK),IBI CRED
04185356000106,4939,PORTO MOTOS COMÉRCIO DE MOTOS,SERRAVERDE
04187200000156,4940,ESTOFADOS J J,ESTOFADOS PARANÁ
04189250000172,4941,SOCIEDADE EDUCACIONAL IRMAOS RODRIGUES,COLEGIO PRO CAMPUS
04190827000166,4942,ALUNIBAN-ASSOCIACAO DOS ALUNOS E EX-ALUNOS DA UNIVERS.BAND. DE SP. - UNIBAN,UNIBAN
62655261000105,4942,UNIVERSIDADE BANDEIRANTE DEO PAULO-UNIBAN,UNIBAN
04191375000137,4943,FACULDADE DE TEOLOGIA E CIÊNCIA HUMANAS,FATECH
04191666000125,4944,NATAL TECH,NATAL TECH
04192099000121,4945,VILE VEICULOS COM.,VILE VEICULOS
04192837000130,4946,ASSOCIACAO ATLETICA BANCO DO BRASIL AABB,AABB
04193180000207,4947,T H YAMAKAWA MOVEIS ME,GRAMADO MOVEIS
04193180000126,4947,GRAMADO MÓVEIS,GRAMADO MÓVEIS
04532597000257,4947,K. ABE MOVEIS ME,GRAMADO MÓVEIS
08421694000142,4947,L. A. A. GOZ MÓVEIS,GRAMADO MÓVEIS
04193523000152,4948,UNIVERSO COMERCIO E SERVIÇOS,FLÓRIDA
04193861000194,4949,CIMENTO COMERCIO DE MATERIAIS DE CONSTRUCAO E FERRAGENS,MADEIRA & CIA
04196136000170,4950,SERVIS ELETRONICA DEFENSE,SERVIS ELETRONICA DEFENSE
04197810000130,4951,AVICULTURA DO AMAPÁ INDÚSTRIA E COMÉRCIO,AVICAP
04199007000135,4952,ELCOMA COMPONENTES E MATERIAIS ELETRONICOS,ELCOMA COMPONENTES E MATERIAIS ELETRONICOS
04200514000141,4953,CASSIO MIGUELLES DIAS,MC PEDRAS
04201168000116,4954,LUME CERÂMICA,CERÂMICA LUME.
04201305000112,4955,GUTO VEICULOS,GUTO VEICULOS
04201372000137,4956,COOPERATIVA DE TRABALHO MÉDICO,UNIMED BELÉM
73967085000155,4956,COOPERATIVA DE TRABALHO MÉDICO,UNIMED NORTE DO MATO GROSSO
04201672000116,4957,LEADER ADMINISTRADORA DE CARTOES DE CREDITO,LEADER
04201672000205,4957,LEADER ADMINISTRADORA DE CARTOES DE CREDITO,LEADER ADMINISTRADORA DE CARTOES DE CREDITO
04201884000101,4958,CENTRO DE FORMAÇÃO DE CONDUTORES NOVA GERAÇÃO,AUTO ESCOLA NOVA GERAÇÃO
04202247000141,4959,LARISSA CANDIDA DO AMARAL,MICROCEL CELULARES
04202325000108,4960,T.A. NSAIF,OURO VERDE AMBIENTES PLANEJADOS
04203891000134,4961,CARVTEC COMERCIO E SERVICOS,CARVALHO REPRESENTACOES
04204180000184,4962,AGENCIA SHERLOCK HOLMES INVESTIGACOES PARTICULARES E PERICIAS,AGENCIA MONTENEGRO & PAULA
04204285000133,4963,CAIXA DE ASSISTENCIA DOS FUNCIONÁRIOS DO BANCO DA AMAZÔNIA,CASF
07106878000155,4963,CAIXA DE AUXILIO AOS SERVIDORES FEDERAIS,CASF
04205238000104,4964,CARLOS MELO & CIA,CARLOS MELO & CIA
04205348000176,4965,SERVICO DE CONCRETAGEM ALTO DA SERRA,SERVICO DE CONCRETAGEM ALTO DA SERRA
04205805000122,4966,O MUNDO DOS COLCHOES E MOVEIS,O MUNDO DOS COLCHOES E MOVEIS
04206517000192,4967,MENDES E TEIXEIRA,AUTO ESCOLA VIA UNICA
04206986000101,4968,CENTRO EDUCACIONAL DE CURSOS PRIFISSIONALIZANTES A,CENTRO EDUCACIONAL ANA NERI
04207226000623,4969,ALEX M TAVARES DANTAS,LOJAS ALEX MÓVEIS
04207226000380,4969,ELETRÃO,ALEX M.TAVARES DANTAS
04207226000542,4969,ALEX M. TAVARES DANTAS,ALEX
04207226000208,4969,ELETÃO,ELETRÃO
04207226000461,4969,ALEX M. TAVARES DANTAS,ELETRÃO
04207226000895,4969,ALEX M. TAVARES DANTAS,LOJAS ALEX
04207226000119,4969,ALEX M. TAVARES DANTAS,ELETRÃO
04207425000127,4970,JUCELENE ANDRADE CASTRO ALVES,COMERCIAL AQUINO
04207613000155,4971,JOALHERIA ARTESA JOIAS,JOALHERIA ARTESÃ JOIAS
04207648000194,4972,INSTITUTO BRASILEIRO DE CULTURA,ON LINE EDITORA
04207648000275,4972,IBC INSTITUTO BRASILEIRO DE CULTURA,ON LINE EDITORA
04208347000347,4973,SEDNA ELETRODOMESTICOS TECNOLOGIA INDUSTRIAL E COMERCIAL,SEDNA ELETRODOMESTICOS TECNOLOGIA INDUSTRIAL E COMERCIAL
04208347000185,4973,TERMOPLÁSTICOS SEDNA,SEDNA
07779347000123,4973,ELETRODOMESTICO TECNOLOGIA INDUSTRIAL E COMERCIAL,SEDNA
04210352000122,4974,ACIMEL,ACIMEL
04210423000278,4975,IMPORTADORA OLIVEIRA,IMPORTADORA OLIVEIRA
04210573000281,4976,CETE - CENTRO DE EDUCACAO TECNICA E ESPECIALIZADA-,CETEAC
04210651000167,4977,LF MICROS COMÉRICO DE COMPUTADORES,ECS COMPUTADORES
08449090000104,4977,ECS COMPUTADORES,ECS COMPUTADORES
04210890000117,4978,CANOPUS MOTOS,CANOPUS MOTOS
04211014000105,4979,T.B. PRODUTOS E SERVIÇOS PARA EVENTOS,TICKET BRASIL
04212174000179,4980,DENTAL MASTER,DENTAL MASTER
04212553000169,4981,RHA ASSISTÊNCIA TÉCNICA,RHA ASSISTÊNCIA TÉCNICA
04212594000155,4982,IESA - INSTITUTO DE EDUCACAO SUPERIOR DE ALAGOAS,IESA
04212937000181,4983,CENTRO DE ODONTOLOGIA ESTÉTICA E FUNCIONAL LTD,COEF
04213265000129,4984,RADEMAKER TELEINFORMATICA,RADEMAKER TELEINFORMATICA
04213838000114,4985,PERFIL INDUSTRIA E COMERCIO DE MOVEIS,PERFIL INDUSTRIA E COMERCIO DE MOVEIS
04214086000106,4986,INSTRUMENTAL TÉCNICO,INSTRUMENTAL
04214107000193,4987,FABIANO FRANCELINO NUNES,INFORMAX-INFORMÁTICA E CELULARES
04214970000140,4988,CSA UTILIDADES,MEGALAR
04215045000134,4989,SILVA BAHIA COMERCIO E EQUIPAMENTOS INDUSTRIAIS,SILBAMAQ
04217646000186,4990,A SEDUTORA CALÇADOS,A SEDUTORA CALÇADOS
04218916000173,4991,JOSELITO COSTA CRUZ,BAHIA FOGOES
15215825000109,4991,BIOGHET COMERCIO SERVICOS CONSULTORIA DE SOFTWARE,BAHIA FOGOES
04220561000157,4992,GOLDSZTEIN EMPREENDIMENTOS,GOLDSZTEIN EMPREENDIMENTOS
04220602000105,4993,FEDERAÇÃO TOCANTINENSE DE AUTOMOBILISMO,ESCOLINHA DE PILOTAGEM DE KART
04221023000187,4994,PONTOCRED NEGÓCIOS DE VAREJO,CONTROLSERV
04221374000198,4995,S G REZENDE ME,GORZA JOIAS E RELOGIOS
04222517000186,4996,PRINT SHOP,PRINT SHOP
04222898000101,4997,FR INCORPORADORA,F.R.
04222931000438,4998,CLIMAZON INDUTRIAL,CLIMAZON INDUTRIAL
04222931000195,4998,CLIMAZON INDUSTRIAL,SPRINGER CARRIER
04222989000139,4999,UNIDENTIS ASSISTENCIA ODONTOLOGICA,UNIDENTIS
04223581000181,5000,BARRETO E MACEDO,NORTE AUTO GAS
04224695000146,5001,CREDIVALOR PROMOTORA DE VENDAS,CREDIVALOR
04225438000129,5002,JOSENILDO JOANGELO FERRAZ DOSNTOS,JS CORTINAS
04225695000241,5003,E J TONIAZZO & CIA,COMPRE MAIS CARD
04227216000145,5004,FRANCISCO EDINARTE DE ALMEIDA- ME,MAGAZINE ALMEIDA
04228598000121,5005,CLINICA ODONTOLOGICA NIPO MINEIRA S/C,CLINICA ODONTOLOGICA NIPO MINEIRA S/C
04228611000142,5006,JONILSON SILVA FERREIRA,JONILSON SILVA FERREIRA
04228987014379,5007,PONTE IRMÃO & CIA,PONTE MAGAZINE
04228987000319,5007,PONTE IRMÃO & CIAESPLANADA,ESPLANADA
04228987017394,5007,PONTE IRMÃO & CIA,LOJAS ESPLANADA
04228987017637,5007,PONTE IRMÃO & CIA,PONTE MAGAZINE
04228987010543,5007,PONTE IRMÃO & CIA,PONTE MAGAZINE
04228987011434,5007,PONTE IRMAO E CIA,PONTE MAGAZINE
04228987008212,5007,PONTE IRMÃO & CIA,LOJAS ESPLANADA
04228987001714,5007,PONTE IRMAO E CIA,ESPLANADA CENTER
04228987003687,5007,PONTE IRMÃO E CIA,ESPLANADA
04228987005116,5007,PONTE IRMAO E CIA,ESPLANADA
04228987012163,5007,PONTE IRMÃO E CIA,ESPLANADA
04228987016827,5007,PONTE IRMAO E CIA,ESPLANADA
04228987010462,5007,PONTE IRMÃOS  E CIA,PONTE MAGAZINE
04228987008131,5007,PONTE IRMÃO & CIAESPLANADA,ESPLANADA
04228987008050,5007,PONTE IRMÃO & CIA,LOJAS ESPLANADA
04228987007402,5007,PONTE IRMÃO E CIA,LOJAS ESPLANADA
04228987009022,5007,PONTE IRMÃO & CIA,LOJAS ESPLANADA
04228987000157,5007,PONTE IRMÃO & CIAESPLANADA,ESPLANADA
04735457004001,5007,DEIB OTOCH,LOJAS BY EXPRESS
04735457004869,5007,DEIB OTOCH,BY-EXPRESS
04735457005164,5007,DEIB OTOCH,LOJAS ESPLANADA
04735457004192,5007,DEIB OTOCH,LOJAS BY EXPRESS
04735457002815,5007,ESPLANADA,ESPLANADA
04735457004354,5007,ESPLANADA,ESPLANADA
04735457001410,5007,DEIB OTOCH,ESPLANADA
04735457001681,5007,DEIB OTOCH,LOJAS ESPLANADA
04735457000286,5007,DEIB OTOCH,ESPLANADA
04735457000103,5007,DEIB OTCH,CARTÃO ESPLANADA
04735457004605,5007,LOJAS BY EXPRESS,LOJAS BY EXPRESS
04735457000448,5007,ESPLANADA - DEIB OTOCH,ESPLANADA
04735457002904,5007,DEIB OTOCH,ESPLANADA
04735457003897,5007,DEIB OTOCH,ESPLANADA
04735457000952,5007,ESPLANADA DEIB OTOCH,ESPLANADA DEIB OTOCH
04735457004940,5007,DEIB OTOCH,LOJA BY ESPRESS
04229556000105,5008,DINAMICA COMERCIAL,DINÂMICA
04229761000170,5009,VIDEOLAR UNIDADE III,VIDEOLAR UNIDADE III
04229761000502,5009,VIDEOLAR,SHOPPING VIDEOLAR.COM
04229761000413,5009,VIDEOLAR,VIDEOLAR
04230184000137,5010,MARIA CLEIDE OLIVEIRA DE SOUSA LIMA - ME,MD-INFORMÁTICA
04230515000139,5011,CO ASTRA CORRETORA DE SEGUROS,CO ASTRA CORRETORA DE SEGUROS
04230630000103,5012,JBCRED SOCIEDADE DE CREDITO AO MICROEMPREENDEDOR,JBCRED
04230994000193,5013,MONTREBLANT CONSTRUTORA,MONTREBLANT CONSTRUTORA
04231798000133,5014,RETALHÃO DA ECONOMIA COMÉR CONFEC CALÇAD TECI,RETALHÃO DA ECONOMIA
04232067000102,5015,ESCOLA INFANTIL MATER NINHO,ESCOLA INFANTIL MATER NINHO
04232180000198,5016,AZEVEDO ATACADÃO DE PEÇAS E BATERIAS,ATACADÃO PECAS E BATERIAS
04233914000153,5017,EDITORA JORNALISTICA SOLARES,FOLHA DO POVO
04234693000138,5018,OTICA EVANGELISTA ME,OTICA GOSPEL
04236230000105,5019,EXPOVEST CENTRO DE EDUCACAO PRE ESCOLAR,CENTRO DE ESPORTES INTEGRADOS
04239328000116,5020,PERNAMBUCO CONSTRUTORA EMPREENDIMENTOS,PERNAMBUCO CONSTRUTORA EMPREENDIMENTOS
04240171000149,5021,ALVIMAR MENDES LIMA JUNIOR,JR. SECADORES PROFISSIONAIS
04240307000110,5022,VERTICAL ENGENHARIA,VERTICAL ENGENHARIA
04240824000190,5023,OFFICINA DO CELULAR-,OFFICINA DO CELULAR
04240827000123,5024,TELEFONIA DIS IRMÃOS,TELEFONIA DIS IRMÃOS
04243182000182,5025,INFORMÁTICA VITORIA,INFORMATICA VITORIA
04244062000108,5026,PLASH COM. ELETROD. ARTIGOS ELETRON E PNEUMATICOS,PLASH COM. ELETROD. ARTIGOS ELETRON E PNEUMATICOS
04244234000135,5027,LAND HOUSE REPRESENTACOES INCORPORADORA CONSTRUTOR,LAND HOUSE
04244804000197,5028,STAR BUS TRANSPORTE E TURISMO,ROGÉRIO TRANSPORTES
04245765000142,5029,CONFORT- AR COMERCIO DE AR CONDICIONADOS,CONFORT- AR
04245822000193,5030,PNEUS JACK,PNEUS JACK
04246671000198,5031,CENTRO DE FORMACAO DE CONDUTORES MARZAGAO,CENTRO DE FORMAÇÃO DE CONDUTORES MARZAGÃO
04248376000170,5032,VCNET,VCNET
04248683000151,5033,BIG MAQ COMERCIO DE MAQ E EQUIPAMENTOS,BIG MAQ
10922678000185,5033,J R COMÉRCIO DE MÁQUINAS E EQUIPAMENTOS,BIG MAQ
04249779000215,5034,PRADO, PRADO E MIZUNO,CFC GRAND PRIX RUI BORBOSA
04250027000274,5035,A. WINCKLER & CIA,MW DISTRIBUIDORA
04251958000106,5036,ESCOLA DE NATAÇÃO E GINASTICA VALMOR,BIO RITMO ACADEMIA
69131456000197,5036,ARNAUT E ARNAUT GINASTICA E CONDICIONAMENTO,BIO RITMO ACADEMIA
04252009000140,5037,GELLOW ADM. E CORRETORA DE SEGUROS DE VIDA,GELLOW SEGUROS
04252354000184,5038,OTICA VISORLUX COMERCIAL,OTICA VISORLUX
04252377000199,5039,A J CHOI - ME,ELETRÔNICA APOLO
04254753000184,5040,J. L.CRAMENTO REBELO,J. RS
04256894000136,5041,MONTECARLO VEÍCULOS,CITROEN
41920521000730,5041,CARFRANCE,CITROEN
70154968000158,5041,VICTORIE AUTOMÓVEIS,CITROEN
04258751000163,5042,ZOE STUDIO DIGITAL,ZOE STUDIO DIGITAL
04260979000198,5043,F MANSUR UTILIDADES ME,KINGR COLCHÕES
12211725000450,5043,KINGSTAR COLCHÕES,KINGR COLCHÕES
12211725000108,5043,KINGSTAR COLCHÕES,KINGR COLCHÕES
12211725000701,5043,KINGSTAR COLCHÕES,KINGR COLCHÕES
12211725000531,5043,KINGSTAR COLCHÕES,KINGR COLCHÕES
04261633000104,5044,INSTITUTO BRASIL DE PESQUISA E ENSINO SUPERIOR LTD,IBRAPES
04261742000121,5045,RJA IMOVEIS,VERSÁTIL IMÓVEIS
04261846000136,5046,GLOBAL CARE ASSISTÊNCIA ODONTOLÓGICA S/C,GLOBAL CARE
04262157000146,5047,ROO PARK SERVICOS DE ESTACIONAMENTO S/S,ESTAPAR
04262262000185,5048,BELÉM MONTAGEM DE MÓVEIS,BELÉM MONTAGEM DE MÓVEIS
04262927000150,5049,SORTE VEICULOS,SORTE VEICULOS
04263057000134,5050,MARROQUIM ENGENHARIA,MARROQUIM ENGENHARIA
04263920000153,5051,M.Z. PLUMASUL,PLUMASUL
04264240000154,5052,V E E COMPONENTES,JM COMPONENTES
04264393000100,5053,ALVORADA VEICULOS PECAS E SERVICOS,VIVA VECULOS
04266057000198,5054,IMPAR SISTEMAS ELETRÔNICOS,IMPAR SEGURANÇA
04266078000537,5055,G. VIANA SILVA -PATARIA CLASSE,SAPATARIA CLASSE
04266209000152,5056,ROGELINA CORREIA RAMOS,AUTO PAMELLA
04266333000118,5057,CODISMAN VEICULOS DO NORDESTE,CODISMAN VEICULOS DO NORDESTE
04266846000129,5058,NACIONAL ODONTOUDE,SORRISOUDE AMAPA - CLINICA ODONTOLOGICA
04267213000135,5059,EDUCANDARIO CAMINHO DIDATICO,EDUCANDARIO CAMINHO DIDATICO
04267299000104,5060,MAURICIO ALFREDO DE SOUZA NUNES INFORMATICA ME,LOJA DO GAUCHO
04268419000180,5061,L M DA COSTA-GAMES.ME,GAMES COSTA
04269153000190,5062,TALENTUS EMPREENDIMENTOS EDUCACIONAIS,TALENTUS
04269788000197,5063,IBIBANK - BANCO MULTIPLO,IBIBANK - BANCO MULTIPLO
04269965000216,5064,RELOJOARIA EBENÉZER,RELOJOARIA EBENÉZER
04269965000135,5064,RELOJOARIA EBENEZER,RELOJOARIA EBENEZER
04270080000156,5065,DADOS EM LINHA,DATA ONLINE
04270889000188,5066,ITAMAX,ITAMAX
04271310000100,5067,INSTITUIÇÃO DE ENSINO PADRÃO,INSTITUIÇÃO DE ENSINO PADRÃO
04271351000198,5068,METEDOTEL INFORMATICA E TELECOMUNICAÇÕES,METEDOTEL INFORMATICA E TELECOMUNICAÇÕES
04271515000268,5069,CBV COMÉRCIO DE PRODUTOS ÓTICOS,CASA LUX ÓTICA
04272360000101,5070,SISTEMA DE PREVENÇÃO E ESTÉTICA BUCAL,SYSPREV
04273848000145,5071,POWER JET COMERCIO E SERVIÇOS,POWER JET
04273905000196,5072,MULTI COMERCIO DE OCULOS,MULTI OTICA
04273938685,5073,ISAIAS DE SOUSARES,ISAIAS DE SOUSARES
04274740000339,5074,INSTITUTO HENFIL DE PROMOCAO E ACESSO AO ENSINO E A CULTURA,INSTITUTO HENFIL
